,time,amp,phase
0,2.5000000000000002e-08,23.78697068248988,-0.7810133786226097
1,5.0000000000000004e-08,23.933547604585105,-0.7821052666582312
2,7.500000000000001e-08,23.860768663622235,-0.7795333879872237
3,1.0000000000000001e-07,23.885402259083342,-0.7741440360284865
4,1.2500000000000002e-07,23.78991339209372,-0.7734197561820257
5,1.5000000000000002e-07,23.816863901942288,-0.760703804775193
6,1.7500000000000002e-07,23.801509946246085,-0.7663954824379257
7,2.0000000000000002e-07,23.78917304681855,-0.7642164050123655
8,2.2500000000000002e-07,23.79767498185081,-0.7594692260687496
9,2.5000000000000004e-07,23.778338086611903,-0.7544370376648818
10,2.75e-07,23.76077428086376,-0.7586036496545944
11,3.0000000000000004e-07,23.802775025597388,-0.7588006986282059
12,3.25e-07,23.794307029182345,-0.7570991406779624
13,3.5000000000000004e-07,23.683677044688967,-0.7603287584260752
14,3.75e-07,23.842857536147203,-0.7614052534972027
15,4.0000000000000003e-07,23.76601604349539,-0.7644881314356397
16,4.25e-07,23.800103460122074,-0.767399492467107
17,4.5000000000000003e-07,23.749142924423204,-0.7682554400284939
18,4.75e-07,23.8882015841816,-0.7709594316223282
19,5.000000000000001e-07,23.766958880367238,-0.7776036952825311
20,5.250000000000001e-07,23.790707013228005,-0.7791052480259795
21,5.5e-07,23.94963225473934,-0.7793798139478368
22,5.75e-07,23.790270626880858,-0.7766677269207712
23,6.000000000000001e-07,23.762767292689485,-0.7782534133878871
24,6.25e-07,23.89496409947153,-0.777054632249982
25,6.5e-07,23.904004252351132,-0.7793110664879258
26,6.75e-07,23.699871623500652,-0.7689428338745131
27,7.000000000000001e-07,23.86455408032152,-0.7710594378023023
28,7.25e-07,23.749220873505468,-0.7715187326046384
29,7.5e-07,23.753723810027868,-0.7683743978543557
30,7.750000000000001e-07,23.818189029592492,-0.7683646166482195
31,8.000000000000001e-07,23.684642830557717,-0.7648080287721437
32,8.25e-07,23.808022117793477,-0.7601971609578722
33,8.5e-07,23.76688126527139,-0.7656458795614804
34,8.750000000000001e-07,23.80343960096341,-0.7619154472715132
35,9.000000000000001e-07,23.79228108575215,-0.7662354080601502
36,9.25e-07,23.847937685888496,-0.7659624418350004
37,9.5e-07,23.77691664437395,-0.7657290150873431
38,9.75e-07,23.76976966825626,-0.7631327022326501
39,1.0000000000000002e-06,23.902268710696763,-0.7652788607777284
40,1.0250000000000001e-06,23.792959291509767,-0.7743271044986247
41,1.0500000000000001e-06,23.748870675518155,-0.7695577064578573
42,1.075e-06,23.83828001752649,-0.7680206720229371
43,1.1e-06,23.70040053519804,-0.7706742694929525
44,1.125e-06,23.72462724358005,-0.7725010015759715
45,1.15e-06,23.86391525805795,-0.7706143933481341
46,1.175e-06,23.71906458718578,-0.7726143034905655
47,1.2000000000000002e-06,23.851670932347325,-0.7687506799837202
48,1.2250000000000001e-06,23.82050528543065,-0.7746399233857816
49,1.25e-06,23.79888212401043,-0.7732606123744927
50,1.275e-06,23.740870861650077,-0.7687375437889006
51,1.3e-06,23.847259211262305,-0.7688103484369012
52,1.325e-06,23.807044882254864,-0.7660949979126032
53,1.35e-06,23.73714926457351,-0.7709099962390821
54,1.3750000000000002e-06,23.87187407283185,-0.7662600965215071
55,1.4000000000000001e-06,23.85952263213971,-0.7656380715668079
56,1.4250000000000001e-06,23.75111305620794,-0.7671441695954999
57,1.45e-06,23.774068297993793,-0.7630636335153284
58,1.475e-06,23.771034668066157,-0.7615473233252803
59,1.5e-06,23.847291409834842,-0.765141376011556
60,1.525e-06,23.78324376462158,-0.7643666249221922
61,1.5500000000000002e-06,23.737196182299456,-0.7631442691871384
62,1.5750000000000002e-06,23.767605077742004,-0.7679656821190741
63,1.6000000000000001e-06,23.871520909513404,-0.7645748093685517
64,1.6250000000000001e-06,23.761921655008788,-0.7695971463594573
65,1.65e-06,23.76380140064005,-0.7663182966300252
66,1.675e-06,23.9149268818507,-0.7730758186634575
67,1.7e-06,23.84159571420051,-0.7721436920507458
68,1.7250000000000002e-06,23.787263520055518,-0.7672889666801037
69,1.7500000000000002e-06,23.737318277069523,-0.7735261718106914
70,1.7750000000000002e-06,23.704546252830152,-0.772020540676702
71,1.8000000000000001e-06,23.915348491586382,-0.7711730676375026
72,1.825e-06,23.87800589205098,-0.7705819673818638
73,1.85e-06,23.68120721985418,-0.768778528268965
74,1.875e-06,23.79580617647429,-0.7669478495930778
75,1.9e-06,23.892946265597303,-0.7676921817066842
76,1.925e-06,23.862993644794503,-0.7674703271139315
77,1.95e-06,23.68735306906051,-0.7662891995389753
78,1.975e-06,23.911548754861514,-0.7677077545612602
79,2.0000000000000003e-06,23.819847597390957,-0.7666842822469379
